Nom de l'aliment,Code de l'échantillon,Description du produit,Groupe d'aliment,Pays d'origine,Utilisation prévue,Type d'échantillon,Sous-échantillon,Date de l'échantillonnage,Raison de l'échantillonnage,Code d'indication de maladie humaine,Type de Point d'échantillonnage,Nom de la ville du Point d'échantillonnage,Province du Point d'échantillonnage,Pays du Point d'échantillonnage,Nom du laboratoire,Date de la fin de l'analyse,Opérateur des résultats quantitatifs,Valeur du résultat,Unités de mesure,Nom de l'analyte,Groupe de l'analyte,Limite de détection,Limite de quantification,Limite de détection de la méthode,Base de résultat,Assurance de la qualité,Commentaires sur le résultat,Nom de la méthode d'essai,Code de la méthode d'essai,Instrumentation,Commentaires sur la méthode,Code du projet,Nom du projet,Description du projet,Organisation
"Restauration rapide, pizza",TDS2015F-NN01-VOC,NN01 Pizza (Combination fast food)/Pizza (combinée de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Chloroforme,Composés organiques volatils (COV) ,,,0.86,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pizza",TDS2015F-NN01-VOC,NN01 Pizza (Combination fast food)/Pizza (combinée de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,64.73,ng/g,"Cymène, p-",Composés organiques volatils (COV) ,,,0.47,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pizza",TDS2015F-NN01-VOC,NN01 Pizza (Combination fast food)/Pizza (combinée de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,21.81,ng/g,Styrène,Composés organiques volatils (COV) ,,,1.03,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pizza",TDS2015F-NN01-VOC,NN01 Pizza (Combination fast food)/Pizza (combinée de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,2.8,ng/g,Toluène,Composés organiques volatils (COV) ,,,0.22,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pizza",TDS2015F-NN01-VOC,NN01 Pizza (Combination fast food)/Pizza (combinée de restauration rapide),Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,1.98,ng/g,Ethylbenzène,Composés organiques volatils (COV) ,,,0.23,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,1.37,ng/g,"Butylbenzène , n-",Composés organiques volatils (COV) ,,,0.28,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,1.3,ng/g,"Dichlorobenzène ,  p-",Composés organiques volatils (COV) ,,,0.65,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Le trichloroéthylène,Composés organiques volatils (COV) ,,,0.63,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Naphtalène,Composés organiques volatils (COV) ,,,3.42,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,2.33,ng/g,"Triméthylbenzène, le 1,3,5 -",Composés organiques volatils (COV) ,,,0.35,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,5.09,ng/g,"Xylène,  m-",Composés organiques volatils (COV) ,,,0.3,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Benzène,Composés organiques volatils (COV) ,,,2.66,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Bromodichlorométhane,Composés organiques volatils (COV) ,,,5.23,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Chloroforme,Composés organiques volatils (COV) ,,,1.06,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,1.12,ng/g,"Cymène, p-",Composés organiques volatils (COV) ,,,0.87,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,39.59,ng/g,Styrène,Composés organiques volatils (COV) ,,,1.46,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,4.54,ng/g,Toluène,Composés organiques volatils (COV) ,,,0.28,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pomme de terre frite",TDS2015F-NN02-VOC,NN02 French fries/Frites,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,3.74,ng/g,Ethylbenzène,Composés organiques volatils (COV) ,,,0.41,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,3.73,ng/g,"Butylbenzène , n-",Composés organiques volatils (COV) ,,,0.33,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,0.98,ng/g,"Dichlorobenzène ,  p-",Composés organiques volatils (COV) ,,,0.68,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Le trichloroéthylène,Composés organiques volatils (COV) ,,,0.74,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Naphtalène,Composés organiques volatils (COV) ,,,2.59,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,"Triméthylbenzène, le 1,3,5 -",Composés organiques volatils (COV) ,,,0.47,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,3.75,ng/g,"Xylène,  m-",Composés organiques volatils (COV) ,,,0.36,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,5.18,ng/g,Benzène,Composés organiques volatils (COV) ,,,3.01,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Bromodichlorométhane,Composés organiques volatils (COV) ,,,6.94,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,11.47,ng/g,Chloroforme,Composés organiques volatils (COV) ,,,1.39,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,23.48,ng/g,"Cymène, p-",Composés organiques volatils (COV) ,,,0.91,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,34.04,ng/g,Styrène,Composés organiques volatils (COV) ,,,2.08,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,4.92,ng/g,Toluène,Composés organiques volatils (COV) ,,,0.36,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, pépite de poulet",TDS2015F-NN06-VOC,NN06 Chicken nuggets/Pépites de poulet,Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,3.37,ng/g,Ethylbenzène,Composés organiques volatils (COV) ,,,0.5,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,1.45,ng/g,"Butylbenzène , n-",Composés organiques volatils (COV) ,,,0.1,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,=,0.67,ng/g,"Dichlorobenzène ,  p-",Composés organiques volatils (COV) ,,,0.16,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
"Restauration rapide, riz frit",TDS2015F-NN08-VOC,"NN08 Fried rice, take-out (Beef and vegetable)/Riz frit (bœuf et légumes)",Aliments de restauration rapide,Inconnu,Prêt-à-manger,Composite,Oui,2015-10-01,Surveillance,Non,Restauration rapide,Halifax,Nouvelle-Écosse,Canada,SC DA BIPC DRA Produits chimiques dans les emballages alimentaires,2017-09-30,<LOD/MDL,0,ng/g,Le trichloroéthylène,Composés organiques volatils (COV) ,,,0.19,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,Analyse des COV par microextraction en phase solide dans l'espace vide et GC-MS,,Chromatographe en phase gazeuse spectromètre (GC ) - spectromètre de masse (SM),MDL varied on sample to sample basis,BCS.TDS2015F.VOC,Étude sur l'alimentation totale 2015F COV,,Santé Canada
